"ID","Name","Grade"
"1353"," ""Zhang Weiping""","0.95311434"
"1118709"," ""Lydia Bottegoni""","2.42988466"
"2997"," ""Scott Rudin""","3.09492681"
"14929"," ""Edgar J. Scherick""","1.02"
"60010"," ""Gabriel Grunfeld""","1.02"
"60013"," ""Leslie J. Converse""","1.02"
"58225"," ""Zach Galifianakis""","1.04907746"
"60"," ""Patrice Ledoux""","2.6392017999999995"
"520"," ""Sarah Jessica Parker""","2.88347692"
"58366"," ""John P. Melfi""","2.88347692"
"47915"," ""Darren Star""","2.88347692"
"25585"," ""Brooke Breton""","0.76432727"
"61295"," ""Bonne Radford""","0.76432727"
"1112036"," ""Tim Lewis""","5.43514353"
"128"," ""Philippa Boyens""","0.93525586"
"1128252"," ""Aimee Peyronnet""","0.93525586"
"1128253"," ""Marc Ashton""","0.93525586"
"1128254"," ""Anne Bruning""","0.93525586"
"9"," ""Graham Walters""","9.40335536"
"20514"," ""Michael Levy""","2.7470334"
"20515"," ""Jib Polhemus""","2.7470334"
"986291"," ""Marisa Polvino""","1.03039258"
"1155664"," ""Kate Cohen""","1.03039258"
"1155665"," ""Annie Marter""","1.03039258"
"1155666"," ""Regency Boies""","1.03039258"
"1155667"," ""Scott Andrew Robertson""","1.03039258"
"52845"," ""Karey Kirkpatrick""","1.62839667"
"1257754"," ""Ellen Goldsmith-Vein""","3.48319861"
"113665"," ""Alex Young""","3.04654182"
"33340"," ""John Walker""","6.31442092"
"16938"," ""Renny Harlin""","2.55000211"
"22706"," ""James Gorman""","0.10017322"
"12909"," ""Karen Robert Jackson""","4.97366869"
"12911"," ""Helene Plotkin""","4.97366869"
"893"," ""Tony Scott""","1.67805466"
"13920"," ""Mimi Rogers""","1.67805466"
"63989"," ""Julie Yorn""","1.96781193"
"42272"," ""Chris Juen""","2.42988466"
"7399"," ""Ben Stiller""","1.88133322"
"22302"," ""Stuart Cornfeld""","1.88133322"
"52160"," ""John Goldwyn""","1.88133322"
"69163"," ""Pam Coats""","3.04320254"
"1074886"," ""Brian Taylor""","1.88072649"
"1002917"," ""Soren Staermose""","2.3261743"
"1240514"," ""Ole Sondberg""","2.3261743"
"17630"," ""Michael Tadross""","3.66101666"
"63127"," ""Steve Clark-Hall""","5.24028679"
"112691"," ""Peter Eskelsen""","5.24028679"
"223609"," ""Joni Levin""","0.94061311"
"942904"," ""Mark Burnett""","0.94061311"
"30694"," ""Ross Bagdasarian","4.43140005"
"9033"," ""Christopher McQuarrie""","2.00276"
"19292"," ""Adam Sandler""","2.46984278"
"20821"," ""Jack Giarraputo""","2.46984278"
"20818"," ""Allen Covert""","2.43637091"
"64830"," ""Andrew Gunn""","1.82290266"
"135"," ""Bobby Cohen""","3.34901337"
"5322"," ""David Brown""","4.70654"
"12288"," ""Robert Evans""","1.77371441"
"61820"," ""William J. MacDonald""","1.18063304"
"1034749"," ""Lis Kern""","1.18063304"
"45861"," ""Tom Jacobson""","0.767"
"57864"," ""Andrew Z. Davis""","1.228"
"1994"," ""Robert F. Colesberry""","1.40807547"
"14392"," ""Kathryn Bigelow""","1.32820716"
"11302"," ""Edward S. Feldman""","2.64118201"
"55599"," ""Winship Cook""","0.35168966"
"12507"," ""Raffaella De Laurentiis""","1.15267375"
"14911"," ""Penny Marshall""","1.08539911"
"23964"," ""Gary Ross""","1.48336445"
"38269"," ""Jane Sindell""","1.48336445"
"58327"," ""Jonathan Shestack""","3.15156409"
"4014"," ""Paul W.S. Anderson""","3.00228084"
"4016"," ""Jeremy Bolt""","3.00228084"
"52700"," ""Michelle Murdocca""","3.58375603"
"42906"," ""Barry Josephson""","3.40487652"
"776"," ""Eddie Murphy""","1.52930623"
