"OriginalOrder","ID","Name","Grade","Value"
"4659","66524","""Noureen DeWulf""","0.0031899999999999997","1"
"4660","88076","""Cody Linley""","0.0010345","1"
"4661","98271","""Brie Gabrielle""","0.0010345","1"
"4662","3360","""Joan Fontaine""","0.06","1"
"4663","58710","""Amy Steel""","0.21722776","1"
"4664","55571","""John Furey""","0.21722776","1"
"4665","37470","""Adrienne King""","0.21722776","1"
"4666","7124","""Ray Milland""","0.11","1"
"4667","20391","""Jane Wyman""","0.11","1"
"4668","101490","""Phillip Terry""","0.11","1"
"4669","90519","""Christopher Curry""","0.03412497","1"
"4670","936226","""Resmine Atis""","0.028999999999999998","1"
"4671","933832","""Baby Bash""","0.028999999999999998","1"
"4672","1163085","""David Bianchi""","0.028999999999999998","1"
"4673","488017","""Georgina Cordova""","0.15","1"
"4674","19216","""Jean Peters""","0.085","1"
"4675","12308","""Walter Pidgeon""","0.20566327","1"
"4676","70035","""Maureen O'Hara""","0.06","1"
"4677","1224596","""Felicia Pearson""","0.001","1"
"4678","1232745","""Zaraah Abrahams""","0.001","1"
"4679","1333665","""Elvis Nolasco""","0.001","1"
"4680","1195183","""Ben Youcef""","5e-05","1"
"4681","1046202","""Candice Coke""","5e-05","1"
"4682","9464","""Harry Lennix""","5e-05","1"
"4683","23873","""Lisa Owen""","0.0030835","1"
"4684","118537","""Ximena Ayala""","0.0030835","1"
"4685","1200529","""Sonia Franco""","0.0030835","1"
"4686","6498","""Lillete Dubey""","0.3078735","1"
"4687","6500","""Vijay Raaz""","0.3078735","1"
"4688","22600","""Edmund Gwenn""","0.07","1"
"4689","181575","""Brandt Wille""","0.026000000000000002","1"
"4690","4971","""Bud Cort""","0.026000000000000002","1"
"4691","108532","""Scott Elrod""","0.028610200000000002","1"
"4692","131935","""Dorian Brown""","0.028610200000000002","1"
"4693","211599","""Charles Henry Wyson""","0.028610200000000002","1"
"4694","95624","""Shirley Temple""","0.001","1"
"4695","20369","""Spring Byington""","0.001","1"
"4696","3363","""Nigel Bruce""","0.001","1"
"4697","3265","""Eli Wallach""","0.06","1"
"4698","228012","""Regina Case""","0.011000000000000001","1"
"4699","1065193","""Michel Joelsas""","0.011000000000000001","1"
"4700","1342895","""Camila Mrdila""","0.011000000000000001","1"
"4701","17347","""Marshall Allman""","0.00595","1"
"4702","86132","""Claire Holt""","0.00595","1"
"4703","38666","""Tania Raymonde""","0.00595","1"
"4704","1515534","""Samantha King""","0.00025","1"
"4705","1515535","""Barbara Brenner""","0.00025","1"
"4706","1515536","""Barbara Ehrenreich""","0.00025","1"
"4707","13593","""Jonathan Winters""","7.900000000000001e-05","1"
"4708","1016071","""Deborah Revy""","0.0044247","1"
"4709","1016073","""Heene Zimmer""","0.0044247","1"
"4710","933178","""Gowan Didi""","0.0044247","1"
"4711","1499081","""Juan Carlos Montoya""","4e-05","1"
"4712","1499082","""Rodrigo Viaggio""","4e-05","1"
"4713","1499083","""Irma Maury""","4e-05","1"
"4714","51935","""Patrick J. Adams""","0.0008134","1"
"4715","78341","""Ryan Pinkston""","0.0008134","1"
"4716","8724","""Errol Flynn""","0.027360000000000002","1"
"4717","8726","""Patric Knowles""","0.027360000000000002","1"
"4718","7073","""Michael Berryman""","0.01","1"
"4719","34915","""Kristin Booth""","0.01","1"
"4720","105158","""Shane McDermott""","0.02850263","1"
"4721","95939","""Brittney Powell""","0.02850263","1"
"4722","104035","""Godfrey Cambridge""","0.052000000000000005","1"
"4723","54565","""Raymond St. Jacques""","0.052000000000000005","1"
"4724","2067","""Calvin Lockhart""","0.052000000000000005","1"
"4725","1138751","""Gianni Capaldi""","0.0002","1"
"4726","91494","""Enzo Cilenti""","0.0002","1"
"4727","19384","""Tony Todd""","0.001","1"
"4728","20284","""Gary Stretch""","0.0019167000000000001","1"
"4729","55267","""Terry Kiser""","0.013999999999999999","1"
"4730","1080571","""Wei-Qiang Zhang""","0.0005536","1"
"4731","1080339","""Tara Birtwhistle""","0.0005536","1"
"4732","1080337","""David Moroni""","0.0005536","1"
"4733","93913","""Frank Rautenbach""","0.001","1"
"4734","104686","""Jeanne Neilson""","0.001","1"
"4735","104687","""Hamilton Dlamini""","0.001","1"
"4736","134708","""Michael Rogers""","0.0005650000000000001","1"
"4737","27113","""Scott Hylands""","0.0005650000000000001","1"
"4738","143307","""Marilyn Norry""","0.0005650000000000001","1"
"4739","113732","""Iko Uwais""","0.04105187","1"
"4740","592496","""Joe Taslim""","0.04105187","1"
"4741","1202416","""Donny Alamsyah""","0.04105187","1"
"4742","63109","""Joshua Alba""","0.001","1"
"4743","24528","""Matthew R. Anderson""","0.001","1"
"4744","4112","""Paul Henreid""","0.104625","1"
"4745","97585","""Talia Zucker""","0.00021386","1"
"4746","97586","""Rosie Traynor""","0.00021386","1"
"4747","97587","""David Pledger""","0.00021386","1"
"4748","96330","""Sumeet Darshan Dobhal""","0.04533","1"
"4749","96328","""Gauhar Khan""","0.04533","1"
"4750","12121","""Cliff Potts""","0.0008","1"
"4751","984629","""Christopher Abbott""","0.305","1"
"4752","1162670","""Stephanie Ellis""","0.305","1"
"4753","13326","""Susannah York""","0.376","1"
"4754","10021","""Hugh Griffith""","0.376","1"
"4755","444211","""Shelley Hennig""","0.6288209","1"
"4756","1385058","""Moses Jacob Storm""","0.6288209","1"
"4757","155621","""Renee Olstead""","0.6288209","1"
"4758","1036","""Cybill Shepherd""","1.61001698","1"
"4759","10662","""Patrick Macnee""","0.17985893","1"
"4760","17494","""Dennis Dugan""","0.17985893","1"
"4761","65404","""Christopher Stone""","0.17985893","1"
"4762","9871","""Ursula Andress""","0.596","1"
"4763","9872","""Joseph Wiseman""","0.596","1"
"4764","49915","""Jesse McCartney""","0.18112929","1"
"4765","21047","""Jonathan Sadowski""","0.18112929","1"
"4766","14782","""Andrew Robinson""","0.146","1"
"4767","45588","""Clare Higgins""","0.14564027","1"
"4768","56551","""Ashley Laurence""","0.14564027","1"
"4769","1258700","""Hayley Orrantia""","0.23507567","1"
"4770","47628","""Julian Morris""","0.10047674","1"
"4771","51936","""Lindy Booth""","0.10047674","1"
"4772","49623","""Jared Padalecki""","0.10047674","1"
"4773","66152","""Takehiro Murata""","0.10037389999999999","1"
"4774","66153","""Naomi Nishida""","0.10037389999999999","1"
"4775","66154","""Mayu Suzuki""","0.10037389999999999","1"
"4776","134365","""Fernanda Andrade""","1.0175849000000001","1"
"4777","141463","""Simon Quarterman""","1.0175849000000001","1"
"4778","114036","""Evan Helmuth""","1.0175849000000001","1"
"4779","45110","""Dolly Read""","0.4","1"
"4780","45111","""Cynthia Myers""","0.4","1"
"4781","45112","""Marcia McBroom""","0.4","1"
"4782","93105","""Richard Egan""","0.09","1"
"4783","48958","""Debra Paget""","0.09","1"
"4784","21457","""Elvis Presley""","0.09","1"
"4785","19013","""Al Gore""","0.46243","1"
"4786","18802","""Ronald Reagan""","0.46243","1"
"4787","34315","""Adele Mara""","0.078","1"
"4788","1428","""Mick Jagger""","0.1577","1"
"4789","1430","""Keith Richards""","0.1577","1"
"4790","1429","""Charlie Watts""","0.1577","1"
"4791","1078608","""Lorenza Izzo""","0.06833445","1"
"4792","219852","""Ariel Levy""","0.06833445","1"
"4793","223331","""Sky Ferreira""","0.06833445","1"
"4794","1379277","""Alex Lawther""","0.7","1"
"4795","1566670","""Phenix Brossard""","0.7","1"
"4796","83261","""Michael Pollan""","0.046","1"
"4797","54758","""Eric Schlosser""","0.046","1"
"4798","1532950","""Richard Lobb""","0.046","1"
"4799","930214","""Rachel Hendrix ""","0.05355847","1"
"4800","930215","""Jason Burkey""","0.05355847","1"
"4801","930216","""Robert Amaya ""","0.05355847","1"
"4802","11318","""Holland Taylor""","0.033955800000000015","1"
"4803","496470","""Jake Lacy""","0.03123963","1"
"4804","64136","""Misty Upham""","0.06","1"
"4805","64135","""Charlie McDermott""","0.06","1"
"4807","3270","""Natasha Gregson Wagner""","0.02057193","1"
"4808","88961","""Ben Weber""","0.01744858","1"
"4809","2844","""Matt McGrath""","0.01744858","1"
"4810","58681","""Ella Joyce""","0.012","1"
"4811","1985","""Saul Williams""","0.0101","1"
"4812","203683","""Sonja Sohn""","0.0101","1"
"4813","104789","""Bonz Malone""","0.0101","1"
"4814","114925","""Richard Dutcher""","0.00852206","1"
"4815","143056","""Matthew A. Brown""","0.00852206","1"
"4816","76233","""Karisma Kapoor""","0.00623791","1"
"4817","35743","""Jaya Bachchan""","0.00623791","1"
"4818","55624","""Dian Bachar""","0.006023","1"
"4819","65732","""Brad Hunt""","0.006437100000000001","1"
"4820","1193604","""Jack Kilmer""","0.012","1"
"4821","132104","""Fouad Habash""","0.022000000000000002","1"
"4822","132105","""Nisrine Rihan""","0.022000000000000002","1"
"4823","132106","""Elias Saba""","0.022000000000000002","1"
"4824","11663","""Patrick Fugit""","0.00454","1"
"4825","74242","""Shea Whigham""","0.00454","1"
"4826","469759","""Astrid Berges-Frisbey""","0.00336472","1"
"4827","20220","""Elden Henson""","0.027000000000000003","1"
"4828","1172489","""Anwar Congo""","0.00444575","1"
"4829","1349417","""Herman Koto""","0.00444575","1"
"4830","1172487","""Syamsul Arifin""","0.00444575","1"
"4831","206946","""Brian Keith Allen""","0.00274661","1"
"4832","557885","""Moazzam Begg""","0.00274661","1"
"4833","557886","""Christopher Beiring""","0.00274661","1"
"4834","140152","""Pele9""","0.00213","1"
"4835","582438","""Franz Beckenbauer""","0.00213","1"
"4836","582439","""Carlos Alberto""","0.00213","1"
"4837","235276","""Aasheekaa Bathija""","0.0022724","1"
"4838","235277","""Thomas Garvey""","0.0022724","1"
"4839","235278","""Kumar Gaurav""","0.0022724","1"
"4840","21881","""Laura Kirk""","0.00113433","1"
"4841","1188912","""Nat DeWolf""","0.00113433","1"
"4842","2171","""Griffin Dunne""","0.34411240000000004","1"
"4843","1455870","""Genevieve Bachman""","0.0288757","1"
"4844","1455871","""William Brotman""","0.0288757","1"
"4845","1455872","""Michael Christiansen""","0.0288757","1"
"4846","84841","""Randy Wayne""","0.03781","1"
"4847","55779","""John Schneider""","0.00096734","1"
"4848","85730","""Sunil Shetty""","0.109","1"
"4849","78804","""Jocelin Donahue""","0.0010119999999999999","1"
"4850","100552","""Mary Woronov""","0.0010119999999999999","1"
"4851","59671","""Clayne Crawford""","0.00014869999999999998","1"
"4852","137391","""Jordan Brower""","0.01","1"
"4853","158480","""Dan Zukovic""","0.01","1"
"4854","167556","""Sibel Ergener""","0.01","1"
"4855","20492","""Jordan Ladd""","0.0013276","1"
"4856","43894","""Hallee Hirsh""","0.01","1"
"4857","39481","""Jordana Spiro""","0.00010018","1"
"4858","101810","""Benjamin Dickinson""","0.00063","1"
"4859","34070","""Nora Zehetner""","0.00063","1"
"4860","1423672","""Dan Gill""","0.00063","1"
"4861","21723","""Robert Baker""","0.07202","1"
"4862","14704","""Park Overall""","0.24","1"
"4863","10447","""Mariel Hemingway""","1e-05","1"
"4864","97854","""David Millbern""","1e-05","1"
"4865","11805","""Frank Whaley""","0.00011","1"
"4866","1187081","""Armando Espitia""","0.0036787","1"
"4867","1187082","""Andrea Vergara""","0.0036787","1"
"4868","1187083","""Linda Gonzalez""","0.0036787","1"
"4869","1503569","""Shehzad Sheikh""","0.01","1"
"4870","1254796","""Ayesha Omar""","0.01","1"
"4871","1503570","""Yasir Hussain""","0.01","1"
"4872","84513","""Erin Kelly""","0.042","1"
"4873","84514","""Diane Gaidry""","0.042","1"
"4874","77346","""Laura Breckenridge""","0.042","1"
"4875","449513","""Meredith Hagner""","0.001","1"
"4876","441567","""James Adomian""","0.001","1"
"4877","26293","""Rachael Bella""","0.001","1"
"4878","96023","""Caroline D'Amore""","0.001","1"
"4879","205267","""Jareb Dauplaise""","0.001","1"
"4880","28048","""Clifford David""","0.002","1"
"4881","96175","""Ann Lynn""","0.002","1"
"4882","237404","""Vernel Bagneris""","0.001","1"
"4883","154950","""Marcus Chait""","0.001","1"
"4884","454223","""Michael Ciesla""","0.001","1"
"4885","115429","""Janette Armand""","0.001","1"
"4886","115430","""Doug Fahl""","0.001","1"
"4887","115431","""Cooper Hopkins""","0.001","1"
"4888","75346","""Maureen McCormick""","0.01","1"
"4889","1342237","""Germen Alcarazu""","0.00036","1"
"4890","1342236","""Adil Koukouh""","0.00036","1"
"4891","34053","""Ana Wagener""","0.00036","1"
"4892","44651","""Ken Duken""","9e-05","1"
"4893","87243","""Nicole Beharie""","9e-05","1"
"4894","38951","""Reg E. Cathey""","9e-05","1"
"4895","87363","""Chrystee Pharris""","0.001","1"
"4896","1267277","""Ashley Hayes""","0.001","1"
"4897","88597","""Jay Paulson""","0.00175682","1"
"4898","88322","""Liam Boyle""","0.02504","1"
"4899","97505","""Jack Gordon""","0.02504","1"
"4900","1037691","""Florence Hall""","0.02504","1"
"4901","146028","""Pierre Dulat""","0.0022","1"
"4902","146029","""Andrea Edmondson""","0.0022","1"
"4903","146030","""Summer Nguyen""","0.0022","1"
"4904","217055","""Cleopatra Coleman""","0.01","1"
"4905","211590","""Martin Copping""","0.001","1"
"4906","1085740","""Clare Niederpruem""","0.001","1"
"4907","1356402","""Anna Claire Sneed""","0.001","1"
"4908","29545","""Claire Bloom""","0.00814666","1"
"4909","15854","""Ted Levine""","0.001114","1"
"4910","109156","""Katia Winter""","0.001114","1"
"4911","101416","""Michael McMillian""","0.001114","1"
"4912","104785","""Kevin Daniels""","0.00014","1"
"4913","66101","""Michael Boatman""","0.00014","1"
"4914","104786","""Jeremy Gumbs""","0.00014","1"
"4915","5248","""Lee J. Cobb""","0.41","1"
"4916","52783","""Rachel Bilson""","0.00030905","1"
"4917","20699","""Anamaria Marinca""","0.01185783","1"
"4918","20698","""Laura Vasiliu""","0.01185783","1"
"4919","39959","""Vlad Ivanov""","0.01185783","1"
"4920","146268","""Nick Frangione""","0.005","1"
"4921","146269","""Artem Mishin""","0.005","1"
"4922","440879","""Jan Cornet""","0.005","1"
"4923","36190","""Edie Falco""","0.0038142","1"
"4924","549972","""Nikohl Boosheri""","0.005555","1"
"4925","549973","""Sarah Kazemy""","0.005555","1"
"4926","549974","""Reza Sixo Safai""","0.005555","1"
"4927","53936","""Melonie Diaz""","0.1738583","1"
"4931","76246","""Oswaldo Castillo""","0.01","1"
"4932","89498","""Harold House Moore""","0.01","1"
"4933","28634","""Steve Sandvoss""","0.00819939","1"
"4934","78595","""Wes Ramsey""","0.00819939","1"
"4935","1124972","""Stana Roumillac""","0.001","1"
"4936","1124973","""Vincent Byrd Le Sage""","0.001","1"
"4937","1124974","""Christophe Cherki""","0.001","1"
"4938","71552","""Ari Graynor""","0.01243961","1"
"4939","54716","""Lauren Miller""","0.01243961","1"
"4940","4451","""Mark Webber""","0.01243961","1"
"4941","133669","""D. David Morin""","0.015009999999999999","1"
"4942","54450","""Gavin MacLeod""","0.015009999999999999","1"
"4943","133670","""Hal Linden""","0.015009999999999999","1"
"4944","73355","""Georgia Groome""","0.0045","1"
"4945","32300","""Johnny Harris""","0.0045","1"
"4946","55585","""Sam Spruell""","0.0045","1"
"4947","1547858","""Bill Billions""","0.26","1"
"4948","1272162","""Anna Gurji""","4e-05","1"
"4949","119421","""Matt Cohen""","4e-05","1"
"4950","240240","""Leila Hatami""","0.244","1"
"4951","240242","""Kimia Hosseini""","0.244","1"
"4952","240243","""Merila Zarei""","0.244","1"
"4953","71770","""Stephen McCole""","0.00016999999999999999","1"
"4954","143419","""Malcolm Shields""","0.00016999999999999999","1"
"4955","219762","""Andrew Neil""","0.00016999999999999999","1"
"4956","69482","""Victoria Davis""","0.05","1"
"4957","69483","""Christina Brucato""","0.05","1"
"4958","5010","""Todd Field""","0.01001437","1"
"4959","127544","""Bentley Mitchum""","0.01001437","1"
"4960","93821","""Judy Marte""","0.02816116","1"
"4961","13904","""Louise Brooks""","0.0088195","1"
"4962","13905","""Fritz Kortner""","0.0088195","1"
"4963","13906","""Francis Lederer""","0.0088195","1"
"4964","46853","""Norma Aleandro""","0.0039342","1"
"4965","1018729","""Norma Argentina ""","0.0039342","1"
"4966","100138","""Marcos Mundstock""","0.0039342","1"
"4967","33613","""Sheryl Lee Ralph""","0.0014506999999999999","1"
"4968","4729","""Tom Guiry""","0.85446075","1"
"4969","54455","""Devon Gummersall""","0.0006","1"
"4970","66147","""Arly Jover""","0.0006","1"
"4971","7498","""Eion Bailey""","0.0006","1"
"4972","168349","""Shane Dawson""","0.00036","1"
"4973","83272","""Cherami Leigh""","0.00036","1"
"4974","1367074","""Drew Monson""","0.00036","1"
"4975","76917","""Charlotte Frogner""","0.01984662","1"
"4976","76919","""Stig Frode Henriksen""","0.01984662","1"
"4977","76920","""Vegar Hoel""","0.01984662","1"
"4978","426","""Larry Bagby""","0.143079998","1"
"4979","63493","""Alexander Polinsky""","0.013000000000000001","1"
"4980","63494","""Kirby Heyborne""","0.013000000000000001","1"
"4981","203418","""Brandon Bales""","0.008","1"
"4982","1195589","""Brandy Maasch""","0.008","1"
"4983","1195590","""Julie Mintz""","0.008","1"
"4984","6159","""Ron Howard""","1.4","1"
"4985","12406","""Paul Le Mat""","1.4","1"
"4986","74337","""Dana Snyder""","0.055","1"
"4987","74338","""Carey Means""","0.055","1"
"4988","74339","""Dave Willis""","0.055","1"
"4989","57578","""MyAnna Buring""","0.0017176","1"
"4990","524107","""Harry Simpson""","0.0017176","1"
"4991","60846","""Pat Healy""","0.00319285","1"
"4992","34027","""Stefania Sandrelli""","0.00126","1"
"4993","3281","""Gastone Moschin""","0.00126","1"
"4994","156509","""Dylan Haggerty""","0.0004806","1"
"4995","96900","""Renee Faia""","0.0004806","1"
"4996","96933","""Dennis Lau""","0.0004806","1"
"4997","74440","""Nichola Burley""","0.00632","1"
"4998","74439","""Sian Breckin""","0.00632","1"
"4999","74442","""Jaime Winstone""","0.00632","1"
"5000","56675","""Anson Mount""","0.0189","1"
"5001","113745","""Sarah Farooqui""","0.001","1"
"5002","113746","""Chris Ivan Cevic""","0.001","1"
"5003","113747","""Alex Petrovitch""","0.001","1"
"5004","4070","""Grace Kelly""","0.08","1"
"5005","3383","""Thomas Mitchell""","0.08","1"
"5006","134119","""William Gates""","0.07830611","1"
"5007","134120","""Arthur Agee""","0.07830611","1"
"5008","122449","""Steve James""","0.07830611","1"
"5009","23591","""Christopher Toler""","0.04647","1"
"5010","23592","""Tommy the Clown""","0.04647","1"
"5011","23593","""Miss Prissy""","0.04647","1"
"5012","27545","""Bruce Altman""","0.01667192","1"
"5013","929905","""Kara Hayward""","6.9e-05","1"
"5014","104481","""Julie 'Jules' Urich""","1.1e-05","1"
"5015","51384","""Missy Yager""","1.1e-05","1"
"5016","53055","""Jeff Lima""","0.04911725","1"
"5017","53056","""Shareeka Epps""","0.04911725","1"
"5018","131455","""Valerie Red-Horse""","0.00010508","1"
"5019","1384726","""Yvonne Russo""","0.00010508","1"
"5020","93133","""Christopher Scott Cherot""","0.02284","1"
"5021","93129","""Chenoa Maxwell""","0.02284","1"
"5022","932191","""Tammi Katherine Jones""","0.02284","1"
"5023","154955","""Danielle Savre""","0.001","1"
"5024","51684","""Mehcad Brooks""","0.001","1"
"5025","154472","""Roy Abramsohn""","0.0017195999999999995","1"
"5026","1140162","""Elena Schuber""","0.0017195999999999995","1"
"5027","1140163","""Katelynn Rodriguez""","0.0017195999999999995","1"
"5028","1382818","""Ellis Cashmore""","0.00015","1"
"5029","1220249","""Max Clifford""","0.00015","1"
"5030","7018","""Richard Curtis""","0.00015","1"
"5031","210829","""Karolina Wydra""","0.6970000000000001","1"
"5032","427","""Sandra Ellis Lafferty""","0.6970000000000001","1"
"5033","1054839","""Matthew Ziff""","0.002","1"
"5034","211598","""Andrew J. West""","0.02811644","1"
"5035","20301","""Justin Kirk""","0.02811644","1"
"5036","30181","""Fred Astaire""","0.03202","1"
"5037","30003","""Ginger Rogers""","0.03202","1"
"5038","2437","""Edward Everett Horton""","0.03202","1"
"5042","57891","""Joe Cocker""","0.3450511","1"
"5043","86385","""Richie Havens""","0.3450511","1"
"5044","1490","""Joan Baez""","0.3450511","1"
"5045","66225","""Evan C. Kim""","0.071","1"
"5046","1271190","""Bong Soo Han""","0.071","1"
"5047","52615","""Marilyn Joi""","0.071","1"
"5048","116431","""David A.R. White""","0.001736","1"
"5049","36216","""Cynthia Watros""","0.001736","1"
"5050","1164826","""Erik Allen""","0.002","1"
"5051","1164827","""Randy Baranczyk""","0.002","1"
"5052","1154488","""Chris Carlson""","0.002","1"
"5053","112693","""Roxana Zal""","0.000135","1"
"5054","38877","""Marianne Denicourt""","0.14800000000000002","1"
"5055","38501","""Isabelle Sadoyan""","0.14800000000000002","1"
"5056","121718","""Bill Camp""","0.002","1"
"5057","10592","""John Lennon""","0.12299668","1"
"5058","10215","""Paul McCartney""","0.12299668","1"
"5059","10593","""George Harrison""","0.12299668","1"
"5060","32479","""Bonnie Bartlett""","0.08041849999999999","1"
"5061","1585902","""Dario Noeiu Serini""","1e-05","1"
"5062","1585903","""Jan Gerl Korenc""","1e-05","1"
"5063","1585904","""pela Colja""","1e-05","1"
"5064","78041","""Kirk Cameron""","0.33456317","1"
"5065","78042","""Erin Bethea""","0.33456317","1"
"5066","1462533","""Bhole Baba""","1e-05","1"
"5067","1462534","""Hatha Yogi Baba""","1e-05","1"
"5068","1462535","""Pant Shirt Baba""","1e-05","1"
"5069","186336","""Patsy Garrett""","0.45","1"
"5070","1152492","""Allen Fiuzat""","0.45","1"
"5071","1172555","""Cynthia Smith""","0.45","1"
"5072","644","""Blanchard Ryan""","1.03738726","1"
"5073","646","""Daniel Travis""","0.54667954","1"
"5074","1187","""Saul Stein""","0.54667954","1"
"5075","937877","""Kathryn Burns""","0.002","1"
"5076","160098","""Michael Coleman""","0.002","1"
"5077","99837","""Tiffany Bolling""","0.17","1"
"5078","4963","""Woody Strode""","0.17","1"
"5079","21127","""Bobby Cannavale""","0.08679814","1"
"5080","96029","""Deja Kreutzberg""","0.03781","1"
"5081","227886","""Joshua Weigel""","0.03781","1"
"5082","116333","""Will Shortz""","0.03121","1"
"5083","116334","""Merl Reagle""","0.03121","1"
"5084","116335","""Tyler Hinman""","0.03121","1"
"5085","77763","""Mick Foley""","0.005","1"
"5086","33016","""Terry Funk""","0.005","1"
"5087","57342","""Vince McMahon""","0.005","1"
"5088","1022885","""Will Swenson""","0.01251","1"
"5089","38710","""Connie Young""","0.01251","1"
"5090","226615","""Daryn Tufts""","0.01251","1"
"5091","77274","""Marina Golbahari""","0.038889","1"
"5092","77275","""Arif Herati""","0.038889","1"
"5093","77276","""Zubaida Sahar""","0.038889","1"
"5094","32905","""Rachel Dratch""","0.00845188","1"
"5095","930743","""Hillel Halkin""","0.00845188","1"
"5096","287382","""Jason Kravitz""","0.00845188","1"
"5097","184581","""Hamish Linklater""","0.01162","1"
"5098","1224812","""Denny Kirkwood""","0.01162","1"
"5099","63155","""Mackenzie Firgens""","0.01162","1"
"5100","41886","""Mark Polish""","0.0098534","1"
"5101","41887","""Michael Polish""","0.0098534","1"
"5102","163642","""Michele Hicks""","0.0098534","1"
"5103","4940","""Trevor Morgan""","0.00603943","1"
"5104","1395443","""Antoine McLean""","0.00375634","1"
"5105","1183822","""Mtume Gant""","0.00375634","1"
"5106","20362","""Jill Clayburgh""","0.01","1"
"5107","1910","""Caroline Aaron""","0.01","1"
"5108","18472","""Kevin Corrigan""","0.00174815","1"
"5109","10743","""Ricky Jay""","0.0015279999999999998","1"
"5110","10565","""Dick Cavett""","0.0015279999999999998","1"
"5111","1388079","""Winston Simon""","0.0015279999999999998","1"
"5112","7450","""Toshird Mifune""","0.00271841","1"
"5113","7453","""Takashi Shimura""","0.00271841","1"
"5114","20828","""Yoshio Inaba""","0.00271841","1"
"5118","77589","""Calvin Levels""","0.0009","1"
"5119","263229","""Roger Fan""","0.0005222","1"
"5120","53651","""Monique Gabriela Curnen""","0.0005222","1"
"5121","46919","""Thomas F. Duffy""","0.00098017","1"
"5122","11659","""David Bowe""","0.00098017","1"
"5123","57093","""Stephen Spinella""","0.00098017","1"
"5124","56677","""Whitney Able""","0.04242978","1"
"5125","1233885","""Annalee Jefferies""","0.04242978","1"
"5126","13526","""Noah Wyle""","4e-05","1"
"5127","129750","""Mike O'Connell""","0.00012232","1"
"5128","84407","""Jim Gaffigan""","0.00012232","1"
"5129","1182341","""Jacob Zachar""","0.000177","1"
"5130","152302","""Alexa Nikolas""","0.000177","1"
"5131","63372","""Christa Brittany  Allen""","0.000177","1"
"5132","929120","""Liu Hua""","0.015","1"
"5133","1134974","""Liu Gang""","0.015","1"
"5134","107173","""Scott Walker""","0.0007712000000000001","1"
"5135","64188","""Damon Albarn""","0.0007712000000000001","1"
"5136","52119","""Megan Mullally""","0.002","1"
"5137","89585","""Catherine Lloyd Burns""","0.002","1"
"5138","1428378","""Katie Peterson""","0.01","1"
"5139","1428379","""Shea Stewart""","0.01","1"
"5140","1428381","""Brandy Whitford""","0.01","1"
"5141","99235","""Tim Abell""","0.0003","1"
"5142","1420622","""Naomi Brockwell""","0.0003","1"
"5143","1420627","""Aleisha Force""","0.0003","1"
"5144","77795","""Katherine Waterston""","0.0019399999999999999","1"
"5145","72983","""Manny Perez""","0.002","1"
"5146","1070684","""Luz Garcia""","0.002","1"
"5147","133511","""Sergio Carlo""","0.002","1"
"5148","81667","""Jennifer Hale""","0.01","1"
"5149","1529012","""Evan Hannemann""","0.01","1"
"5150","967734","""Tonya Kay""","0.01","1"
"5151","76686","""Terrance Zdunich""","0.005","1"
"5152","101808","""Marc Senter""","0.005","1"
"5153","1519318","""Joseph E. Murray""","0.005","1"
"5154","961834","""Alex Anfanger""","0.005","1"
"5155","1519320","""Rhomeyn Johnson""","0.005","1"
"5156","51965","""Kevin Sorbo""","0.005","1"
"5157","582851","""Sophie Bolen""","0.005","1"
"5158","1606252","""Derek Brandon""","0.005","1"
"5159","1288715","""Elizabeth Streb""","0.000246","1"
"5160","1292120","""Fabio Tavares""","0.000246","1"
"5161","1292121","""Sarah Callan""","0.000246","1"
"5162","78020","""Mitch Cohen""","0.008","1"
"5163","555065","""Andree Maranda""","0.008","1"
"5164","555066","""Jennifer Prichard""","0.008","1"
"5165","34716","""Allan Gildea""","0.00773228","1"
"5166","34717","""Gerard Crossan""","0.00773228","1"
"5167","78483","""Yury Tsykun""","0.00973525","1"
"5168","81577","""Jason Yachanin""","0.00022623","1"
"5169","81578","""Kate Graham""","0.00022623","1"
"5170","81579","""Allyson Sereboff""","0.00022623","1"
"5171","211993","""Caitlin Fitzgerald""","0.002","1"
"5172","212828","""Cheyenne Jackson""","0.002","1"
"5173","1217599","""Peter Scanavino""","0.002","1"
"5174","29999","""Warner Baxter""","0.02281","1"
"5175","30000","""Bebe Daniels""","0.02281","1"
"5176","20364","""George Brent""","0.02281","1"
"5177","78189","""Edward Clements""","0.028999999999999998","1"
"5178","78190","""Chris Eigeman""","0.028999999999999998","1"
"5179","4944","""Taylor Nichols""","0.028999999999999998","1"
"5180","6283","""Michael Nyqvist""","0.18328","1"
"5181","6285","""Frida Hallgren""","0.18328","1"
"5183","53927","""Aaron Ruell""","0.46118097","1"
"5184","9629","""Jon Gries""","0.46118097","1"
"5185","209513","""Macon Blair""","0.00258384","1"
"5186","11516","""Devin Ratray""","0.00258384","1"
"5187","92728","""Amy Hargreaves""","0.00258384","1"
"5190","29900","""Jay Adams""","0.01523","1"
"5191","10722","""Graham Chapman""","0.05028948","1"
"5193","211474","""Emily Rios""","0.025","1"
"5194","66525","""Jesse Garcia""","0.025","1"
"5195","239944","""Chalo Gonzelez""","0.025","1"
"5196","17109","""Renee Leblanc""","0.01162014","1"
"5197","17110","""Adolph Davis""","0.01162014","1"
"5198","17108","""Jonathan Caouette""","0.01162014","1"
"5199","17005","""Doug Jones""","0.004","1"
