"ID","Name","Grade"
"1339","""Zhang Ziyi""","3.47325802"
"2958","""Diana Scarwid""","1.55464351"
"19278","""Bill Hader""","2.48384621"
"1772","""Anna Faris""","2.48384621"
"5724","""Denis Leary""","8.86686817"
"108916","""Rooney Mara""","2.3261743"
"53714","""Rachel McAdams""","5.24028679"
"54738","""Jack Huston""","0.94061311"
"20286","""Toby Kebbell""","1.77584879"
"17289","""Rodrigo Santoro""","1.53962963"
"35219","""Corey Burton""","1.86053725"
"52300","""Claudia Christian""","1.86053725"
"11662","""Jason Lee""","4.43140005"
"98285","""Bella Thorne""","2.33755553"
"23229","""Carice van Houten""","2.00276"
"19292","""Adam Sandler""","4.73226958"
"59192","""Emmanuelle Chriqui""","2.01596308"
"11705","""Michelle Monaghan""","2.43637091"
"22970","""Peter Dinklage""","2.43637091"
"9640","""Haley Joel Osment""","2.35926552"
"1518","""Frances O'Connor""","2.35926552"
"8213","""Sam Robards""","2.35926552"
"28641","""Terence Stamp""","1.82290266"
"27631","""Nathaniel Parker""","1.82290266"
"4512","""James Woods""","1.71120329"
"1951","""Elisabeth Shue""","1.90213455"
"2228","""Sean Penn""","1.62944923"
"60077","""Douglas Smith""","1.74578751"
"1284","""Noah Taylor""","1.61451538"
"57755","""Woody Harrelson""","3.34901337"
"1118","""Rade Serbedzija""","2.22104681"
"4135","""Robert Redford""","1.86883563"
"2462","""Catherine McCormack""","2.1"
"33","""Gary Sinise""","6.77945399"
"504","""Tim Robbins""","2.434"
"6368","""Embeth Davidtz""","0.937"
"8256","""Anne Heche""","1.64"
"12930","""Gaby Hoffmann""","1.228"
"8985","""Margaret Colin""","1.40807547"
"15152","""James Earl Jones""","7.88241776"
"78729","""Nathan Lane""","0.16178959"
"37332","""David McCullough""","1.48336445"
"2955","""Chris Cooper""","2.14034224"
"9994","""Helen Hunt""","4.94471524"
"2053","""Bill Paxton""","4.94471524"
"2130","""Cary Elwes""","4.94471524"
"38026","""Chris Noth""","4.29632142"
"328","""Brittany Murphy""","3.84335608"
"679","""Franka Potente""","2.88500217"
"1248","""Brian Cox""","2.88500217"
"515","""Glenn Close""","6.52105443"
"63","""Milla Jovovich""","10.04558444"
"18352","""Patrick Dempsey""","3.40487652"
"11006","""James Marsden""","3.40487652"
"21657","""Vera Farmiga""","3.20170008"
"65535","""Alice Evans""","1.83611771"
"1893","""Casey Affleck""","1.52930623"
"193","""Gene Hackman""","12.74219009"
"5064","""Meryl Streep""","6.09841637"
"18976","""Ashton Kutcher""","1.97309027"
"57599","""Seann William Scott""","2.34989584"
"1164","""F. Murray Abraham""","1.74600318"
"40176","""Art Carney""","1.37298489"
"643","""Gong Li""","1.93677158"
"16145","""Youki Kudoh""","1.62242962"
"155","""Lucas Black""","3.54248063"
"116277","""Nathalie Kelley""","1.58468292"
"61697","""Sung Kang""","1.58468292"
"2440","""Bill Nighy""","1.47"
"4174","""Claire Forlani""","1.429401"
"3809","""Francesca Neri""","0.78382433"
"13550","""Elias Koteas""","0.80634"
"6355","""Roy Scheider""","4.70654"
"4431","""Jessica Lange""","1.8230000000000002"
"80927","""Leland Palmer""","0.37823676"
"1204","""Julia Roberts""","4.63"
"112561","""Lily Collins""","1.83018522"
"39995","""Michael Cera""","2.31411584"
"17628","""Mary Elizabeth Winstead""","1.17719158"
"18793","""Kieran Culkin""","0.64"
"448","""Hilary Swank""","6.65692281"
"18792","""Delroy Lindo""","3.09492681"
"54421","""Janet Jackson""","1.23307945"
"1211","""Larry Miller""","2.24920315"
