"ID","Name","Grade"
"7832"," ""Oliver Hirschbiegel""","0.9218091"
"11266"," ""James McTeigue""","1.32511035"
"588701"," ""Des McAnuff""","0.3513482"
"124748"," ""Chris Renaud""","9.70761885"
"10808"," ""Stephen Norrington""","1.79265204"
"124747"," ""Pierre Coffin""","11.56730962"
"4759"," ""David Kellogg""","1.344"
"5342"," ""Mike Nichols""","1.31"
"12058"," ""Vicky Jenson""","4.84409218"
"37932"," ""F. Gary Gray""","2.01634991"
"20907"," ""Antoine Fuqua""","1.92330738"
"36797"," ""Robert Luketic""","2.05298907"
"57193"," ""Gil Kenan""","1.40175006"
"8246"," ""Barry Levinson""","4.128"
"3415"," ""Jerry Zucker""","5.05"
"17167"," ""Andy Tennant""","3.6810042000000003"
"1011158"," ""Florent-Emilio Siri""","0.77944725"
"12881"," ""Gary Goldman""","1.39804348"
"40345"," ""Don Bluth""","1.39804348"
"4037"," ""Ron Shelton""","0.53854588"
"94220"," ""clex Pastor""","0.05802422"
"94222"," ""David Pastor""","0.05802422"
"57646"," ""Henry Selick""","1.24596398"
"8023"," ""Kyle Balda""","11.56730962"
"52701"," ""Fergal Reilly""","3.49779543"
"1281387"," ""Clay Kaytis""","3.49779543"
"41039"," ""Judd Apatow""","2.19076518"
"52112"," ""Steve Carr""","1.83293131"
"2461"," ""Mel Gibson""","6.1189942"
"197"," ""David Silverman""","5.27068851"
"4027"," ""Frank Darabont""","2.846"
"31024"," ""Betty Thomas""","4.43140005"
"7911"," ""Joe Ranft""","4.61983149"
"1201"," ""Garry Marshall""","4.63"
"217174"," ""Paul Tibbitt""","3.11594032"
"47640"," ""Clark Johnson""","1.16643346"
"11649"," ""Cameron Crowe""","2.73552592"
"2460"," ""Randall Wallace""","1.83"
"2388"," ""Jonathan Frakes""","1.5"
"1461"," ""George Clooney""","1.54984035"
"1167470"," ""Gary Shore""","2.15529201"
"10765"," ""Andrzej Bartkowiak""","0.9103675999999999"
"80923"," ""Mens Merlind""","1.60112671"
"80924"," ""Bjurn Stein""","1.60112671"
"17812"," ""Gregory Hoblit""","0.68106245"
"141688"," ""Gary McKendry""","0.57777106"
"65615"," ""Wych Kaosayananda""","0.19924033"
"30149"," ""Mikael Salomon""","0.19870567"
"7395"," ""Bobby Farrelly""","3.69884651"
"7396"," ""Peter Farrelly""","3.69884651"
"15780"," ""Dan St. Pierre""","0.18662027"
"41378"," ""Kerry Conran""","0.57958696"
"30365"," ""Michael Caton-Jones""","1.5933028"
"29605"," ""Mikael Hefstrom""","1.22915111"
"23968"," ""Phil Alden Robinson""","1.93"
"27571"," ""David Slade""","6.98491347"
"52629"," ""Joseph Ruben""","0.35431113"
"52139"," ""Seth MacFarlane""","5.49368315"
"19840"," ""Alejandro Amene1bar""","2.099"
"59646"," ""Kinka Usher""","0.29762011"
"50767"," ""Craig Gillespie""","0.5209909"
"12523"," ""Rob Bowman""","1.89198313"
"58656"," ""Doug Lefler""","0.25303038"
"293911"," ""Scott Waugh""","2.03277636"
"8844"," ""Lawrence Kasdan""","0.75715436"
"15045"," ""Michael Lembeck""","1.72855065"
"70500"," ""Tom Hooper""","4.4180977"
"9248"," ""Nora Ephron""","2.50821495"
"11701"," ""Angelina Jolie""","1.63442937"
"190"," ""Clint Eastwood""","5.42307423"
"6767"," ""Larry Charles""","2.61572744"
"240"," ""Stanley Kubrick""","1.62091208"
"82511"," ""Will Gluck""","1.50483765"
"56411"," ""Glenn Ficarra""","1.53962963"
"56412"," ""John Requa""","1.53962963"
"3893"," ""David S. Goyer""","1.28905366"
"18596"," ""Taylor Hackford""","1.5294466"
"7145"," ""Michael Lehmann""","0.951"
"1707"," ""Stuart Beattie""","0.71154592"
"3556"," ""Roman Polanski""","1.20072577"
"2294"," ""Robert Rodriguez""","1.97011982"
"2293"," ""Frank Miller""","1.5873382"
"67813"," ""Baltasar Kormekur""","2.03427584"
"57832"," ""Daniel Lee""","1.21545703"
"35689"," ""Keenen Ivory Wayans""","1.41220678"
"3026"," ""Rob Reiner""","2.43240178"
"71527"," ""Marco Schnabel""","0.41819064"
"71418"," ""Demian Lichtenstein""","0.18720175"
"60922"," ""Josh Gordon""","1.4569999999999999"
"60923"," ""Will Speck""","1.4569999999999999"
"49903"," ""Tim Hill""","3.61366633"
"5065"," ""David Frankel""","3.26551094"
"68573"," ""Walt Becker""","2.53625427"
"18323"," ""Marc Lawrence""","1.45896422"
"12708"," ""Peter Billingsley""","1.7184484"
"1179066"," ""Wes Ball""","3.48319861"
"52779"," ""Ryan Murphy""","2.04594016"
"4135"," ""Robert Redford""","1.86883563"
"46297"," ""Jay Russell""","0.74541707"
"65310"," ""Kenny Ortega""","2.612"
"48980"," ""David McNally""","1.13916474"
"53177"," ""Brian Robbins""","0.61112916"
"13581"," ""Brian Levant""","3.41631208"
"2260"," ""Steven Zaillian""","0.56702901"
"154705"," ""Chris Butler""","1.07139399"
"18250"," ""Jon Avnet""","1.0070000000000001"
"64152"," ""Robert Stevenhagen""","0.50877145"
"66654"," ""Kevin Donovan""","1.044"
"32277"," ""Geoff Murphy""","1.04324083"
"17883"," ""David O. Russell""","2.51171807"
"132239"," ""Babak Najafi""","2.05754447"
"2419"," ""Jean-Pierre Jeunet""","1.73921954"
"1152981"," ""Graham Annable""","1.0825577"
"2171"," ""Griffin Dunne""","0.46683377"
"58072"," ""John Pasquin""","1.89833357"
"91268"," ""Ruben Fleischer""","1.05200903"
"1524"," ""Harold Ramis""","1.76885658"
"17350"," ""Kevin Macdonald""","0.87784194"
"18281"," ""Donald Petrie""","2.12"
"117052"," ""Jorge Blanco""","1.04945765"
"968303"," ""Javier Abad""","1.04945765"
"1158156"," ""Marcos Martednez""","1.04945765"
